load_zone	timestamp	ZoneTotalCentralDispatch	ZoneTotalDistributedDispatch	zone_demand_mw
West	2018042402	7238.66	0	7238.66
West	2018042403	7229.27	0	7229.27
West	2018042404	7697.04	0	7697.04
West	2018042405	8780.91	0	8780.91
West	2018042406	9105.67	0	9105.67
West	2018042407	9192.13	0	9192.13
West	2018042408	9491.96	0	9491.96
West	2018042409	9834.45	0	9834.45
West	2018042410	10166.8	0	10166.8
West	2018042411	10623.6	0	10623.6
West	2018042412	11277.8	0	11277.8
West	2018042413	11965.8	0	11965.8
West	2018042414	12604.5	0	12604.5
West	2018042415	13140.3	0	13140.3
West	2018042416	13236.3	0	13236.3
West	2018042417	13008.2	0	13008.2
West	2018042418	12472.2	0	12472.2
West	2018042419	12337.8	0	12337.8
West	2018042420	11800	0	11800
West	2018042421	10704.6	0	10704.6
West	2018042422	9440.2	0	9440.2
West	2018042423	8492.87	0	8492.87
West	2018042500	7857.63	0	7857.63
West	2018042501	7447.77	0	7447.77
West	2018042502	7285.04	0	7285.04
West	2018042503	7273.32	0	7273.32
West	2018042504	7675.76	0	7675.76
West	2018042505	8619.24	0	8619.24
West	2018042506	8887.6	0	8887.6
West	2018042507	9079.13	0	9079.13
West	2018042508	9404.3	0	9404.3
West	2018042509	9953.42	0	9953.42
West	2018042510	10492.7	0	10492.7
West	2018042511	11011.9	0	11011.9
West	2018042512	11629.1	0	11629.1
West	2018042513	12219	0	12219
West	2018042514	12749.9	0	12749.9
West	2018042515	13133.9	0	13133.9
West	2018042516	13154.4	0	13154.4
West	2018042517	12771.3	0	12771.3
West	2018042518	12132.1	0	12132.1
West	2018042519	11974.1	0	11974.1
West	2018042520	11552.3	0	11552.3
West	2018042521	10738.9	0	10738.9
West	2018042522	9779.11	0	9779.11
West	2018042523	8887.06	0	8887.06
West	2018042600	8217.28	0	8217.28
West	2018042601	7783.01	0	7783.01
West	2018042602	7531.31	0	7531.31
West	2018042603	7394.67	0	7394.67
West	2018042604	7481.04	0	7481.04
West	2018042605	7723.15	0	7723.15
West	2018042606	7995.68	0	7995.68
West	2018042607	8473.04	0	8473.04
West	2018042608	9080.12	0	9080.12
West	2018042609	9585.12	0	9585.12
West	2018042610	9981.91	0	9981.91
West	2018042611	10311.9	0	10311.9
West	2018042612	10598.7	0	10598.7
West	2018042613	11043.5	0	11043.5
West	2018042614	11541.7	0	11541.7
West	2018042615	11950.8	0	11950.8
West	2018042616	12056.4	0	12056.4
West	2018042617	11918	0	11918
West	2018042618	11580.9	0	11580.9
West	2018042619	11627.1	0	11627.1
West	2018042620	11344.6	0	11344.6
West	2018042621	10676	0	10676
