LOAD_ZONE	TIMEPOINT	zone_demand_mw
Northeast	1724	3128.80853
Northeast	1725	3126.144614
Northeast	1726	3056.736913
Northeast	1727	2963.983373
Northeast	1728	2882.899258
Northeast	1729	2854.279244
Northeast	1730	2844.93157
Northeast	1731	2855.981629
Northeast	1732	2895.070204
Northeast	1733	2986.013199
Northeast	1734	3128.266872
Northeast	1735	3242.926231
Northeast	1736	3243.622181
Northeast	1737	3224.681395
Northeast	1738	3181.759284
Northeast	1739	3127.144521
Northeast	1740	3087.701807
Northeast	1741	3081.045485
Northeast	1742	3086.646586
Northeast	1743	3103.60709
Northeast	1744	3097.084642
Northeast	1745	3062.300331
Northeast	1746	3025.146947
Northeast	1747	3019.480081
Northeast	1748	3071.647318
Northeast	1749	3022.12281
Northeast	1750	2942.909308
Northeast	1751	2855.501249
Northeast	1752	2771.00769
Northeast	1753	2721.334412
Northeast	1754	2693.484721
Northeast	1755	2674.681179
Northeast	1756	2681.559237
Northeast	1757	2693.155845
Northeast	1758	2743.719703
Northeast	1759	2818.819226
Northeast	1760	2853.88865
Northeast	1761	2915.962368
Northeast	1762	2960.549409
Northeast	1763	2980.052181
Northeast	1764	2967.176458
Northeast	1765	2947.66404
Northeast	1766	2938.579512
Northeast	1767	2936.811967
Northeast	1768	2948.763986
Northeast	1769	2958.361281
Northeast	1770	2920.632429
Northeast	1771	2921.5595
Northeast	1772	2997.183096
Northeast	1773	2965.68492
Northeast	1774	2901.354564
Northeast	1775	2808.676585
Northeast	1776	2728.745031
Northeast	1777	2692.635838
Northeast	1778	2678.510241
Northeast	1779	2678.287435
Northeast	1780	2687.453311
Northeast	1781	2717.085301
Northeast	1782	2790.520345
Northeast	1783	2895.43709
Northeast	1784	2966.313167
Northeast	1785	3047.857271
Northeast	1786	3069.495267
Northeast	1787	3067.223309
Northeast	1788	3052.582103
Northeast	1789	3020.675897
Northeast	1790	2991.40879
Northeast	1791	2979.34777
Northeast	1792	2957.37244
Northeast	1793	2997.404075
Northeast	1794	3021.079994
Northeast	1795	3076.639939
Northeast	1796	3217.557645
