LOAD_ZONE	TIMEPOINT	zone_demand_mw
South	7503	628.684824
South	7504	623.6999782
South	7505	625.128554
South	7506	625.7970734
South	7507	655.5836324
South	7508	660.801645
South	7509	659.3634506
South	7510	645.6154558
South	7511	625.9859242
South	7512	603.1328026
South	7513	613.6044556
South	7514	606.2513908
South	7515	604.3940998
South	7516	604.1191136
South	7517	610.4608118
South	7518	633.6508646
South	7519	671.2702132
South	7520	689.9241722
South	7521	677.6637566
South	7522	665.0224216
South	7523	655.0088148
South	7524	644.8461064
South	7525	637.2553306
South	7526	631.430667
South	7527	629.3693784
South	7528	631.8012494
South	7529	634.7102044
South	7530	633.0073226
South	7531	654.193411
South	7532	653.9383458
South	7533	646.946044
South	7534	633.9430238
South	7535	615.9858068
South	7536	597.0666792
South	7537	586.9674848
South	7538	584.6883748
South	7539	585.5298264
South	7540	585.5215026
South	7541	592.5750928
South	7542	615.4891996
South	7543	657.567308
South	7544	676.559875
South	7545	663.7611332
South	7546	658.0252096
South	7547	652.346728
South	7548	645.793155
South	7549	638.6929316
South	7550	640.5150612
South	7551	641.5447142
South	7552	641.5740424
South	7553	643.625646
South	7554	637.1587714
South	7555	655.6118928
South	7556	659.9764338
South	7557	652.9557884
South	7558	635.9599704
South	7559	611.9352468
South	7560	589.103622
South	7561	582.1174548
South	7562	574.6373714
South	7563	572.227273
South	7564	572.0294572
South	7565	576.2115922
South	7566	594.7159848
South	7567	634.9576218
South	7568	659.0181862
South	7569	652.0544744
South	7570	657.2287086
South	7571	658.4412994
South	7572	654.7872664
South	7573	646.8546018
South	7574	648.3305936
South	7575	648.1779226
South	7576	646.3416154
South	7577	645.124454
South	7578	642.110068
South	7579	660.7479804
South	7580	660.9398696
South	7581	656.4982808
South	7582	643.447879
South	7583	622.8131654
South	7584	602.4571794
South	7585	587.6530692
South	7586	579.2584478
South	7587	577.213887
South	7588	578.2660752
South	7589	587.8048424
South	7590	609.3779306
South	7591	650.8198032
South	7592	674.3507606
South	7593	675.6784466
South	7594	687.8625594
South	7595	696.1456178
South	7596	695.618437
South	7597	692.0291878
South	7598	692.230913
South	7599	687.3753642
South	7600	687.0596734
South	7601	688.6128982
South	7602	692.8289724
South	7603	717.7923918
South	7604	722.0188498
South	7605	718.3710802
South	7606	708.0638962
South	7607	693.8934482
South	7608	676.5671238
South	7609	663.9771722
South	7610	659.670608
South	7611	658.977886
South	7612	660.2645868
South	7613	665.1769122
South	7614	671.7318214
South	7615	683.664451
South	7616	701.4207504
South	7617	718.8530314
South	7618	732.5072404
South	7619	740.0881692
South	7620	742.1268016
South	7621	733.2239946
South	7622	724.52388
South	7623	717.5005058
South	7624	713.2984482
South	7625	715.6337908
South	7626	722.4083912
South	7627	739.3822388
South	7628	738.3805376
South	7629	730.3384036
South	7630	719.9348902
South	7631	703.5892462
South	7632	682.7891854
South	7633	678.863751
South	7634	670.494221
South	7635	662.5619774
South	7636	656.1902098
South	7637	655.6089814
South	7638	659.3348858
South	7639	666.484855
South	7640	680.409318
South	7641	683.4526256
South	7642	691.484072
South	7643	685.650869
South	7644	678.4615692
